customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned,plan_encoded,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East,region_North America,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,payment_Bank Transfer,payment_Credit Card,payment_Invoice,payment_PayPal,revenue_per_user,cost_efficiency,engagement_score,risk_score,annual_revenue,revenue_segment,tenure_bucket,profitability_tier
CUST-12302,2023-04-08,Growth,Healthcare,Latin America,Bank Transfer,14,691.45,338.88,352.57,50.99,1,6,11,6,4936.05,1,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,62.86,0.5099,28.48,19,8297.4,Medium,Established,Medium
CUST-12303,2023-12-01,Starter,Finance,Middle East,Credit Card,6,194.34,62.69,131.65,67.74,4,10,1,4,789.9,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,194.34,0.6774,26.86,24,2332.08,Low,Growing,High
CUST-12304,2022-02-16,Professional,Manufacturing,Middle East,PayPal,27,1346.09,641.32,704.77,52.36,0,11,16,9,19028.74,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,84.13,0.5236,38.59,2,16153.08,High,Veteran,Medium
CUST-12305,2023-05-24,Growth,Finance,Europe,Invoice,12,696.23,261.51,434.72,62.44,2,11,4,10,5216.59,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,174.06,0.6244,32.78,6,8354.76,Medium,Growing,High
CUST-12306,2023-10-04,Enterprise,Technology,Latin America,Credit Card,8,4877.41,1367.41,3510.0,71.96,2,15,147,7,28080.04,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,33.18,0.7196,60.22,12,58528.92,Premium,Growing,High
CUST-12307,2023-10-17,Enterprise,Manufacturing,Latin America,Invoice,7,4622.44,2351.27,2271.17,49.13,1,9,110,0,15898.22,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,42.02,0.4913,47.82,25,55469.28,Premium,Growing,Medium
CUST-12308,2022-01-21,Professional,Logistics,North America,Credit Card,28,1741.11,889.73,851.38,48.9,2,11,35,6,23838.57,0,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,49.75,0.489,37.45,14,20893.32,High,Veteran,Medium
CUST-12309,2022-10-05,Professional,Manufacturing,Middle East,Bank Transfer,20,1630.72,893.93,736.79,45.18,1,20,12,7,14735.86,0,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,135.89,0.4518,49.22,9,19568.64,High,Established,Medium
CUST-12310,2022-01-21,Starter,Technology,Asia Pacific,PayPal,28,235.65,69.1,166.55,70.68,2,10,3,10,4663.42,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,78.55,0.7068,31.16,6,2827.8,Low,Veteran,High
CUST-12311,2023-11-08,Starter,Logistics,Latin America,Bank Transfer,6,178.03,91.77,86.26,48.45,5,9,2,10,517.54,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,89.02,0.4845,23.54,17,2136.36,Low,Growing,Medium
CUST-12312,2022-01-16,Starter,Healthcare,North America,PayPal,28,245.7,107.35,138.35,56.31,3,6,4,8,3873.76,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,61.42,0.5631,23.43,21,2948.4,Low,Veteran,Medium
CUST-12313,2022-02-28,Professional,Technology,Europe,PayPal,27,1564.66,493.28,1071.38,68.47,2,23,22,6,28927.34,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,71.12,0.6847,53.14,14,18775.92,High,Veteran,High
CUST-12314,2021-08-27,Starter,Technology,Latin America,Bank Transfer,33,229.71,74.21,155.5,67.69,7,8,4,6,5131.37,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,57.43,0.6769,18.37,33,2756.52,Low,Veteran,High
CUST-12315,2023-03-10,Starter,Healthcare,Asia Pacific,Bank Transfer,14,216.12,90.39,125.73,58.18,5,9,2,7,1760.22,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,108.06,0.5818,23.54,23,2593.44,Low,Established,Medium
CUST-12316,2021-11-16,Professional,Logistics,Latin America,Credit Card,30,1711.77,824.48,887.29,51.83,1,17,41,7,26618.68,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,41.75,0.5183,49.18,9,20541.24,High,Veteran,Medium
CUST-12317,2022-09-27,Growth,Manufacturing,Asia Pacific,PayPal,20,603.95,304.45,299.5,49.59,3,6,5,3,5990.05,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,120.79,0.4959,23.58,31,7247.4,Medium,Established,Medium
CUST-12318,2023-04-28,Professional,Finance,North America,PayPal,13,1317.77,505.21,812.56,61.66,4,7,48,8,10563.34,0,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,27.45,0.6166,29.53,22,15813.24,High,Established,High
CUST-12319,2021-01-22,Growth,Logistics,Latin America,Invoice,40,704.69,303.68,401.01,56.91,2,5,4,8,16040.51,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,176.17,0.5691,23.96,20,8456.28,Medium,Veteran,Medium
CUST-12320,2022-04-02,Enterprise,Technology,Latin America,Bank Transfer,26,4409.18,1524.22,2884.96,65.43,3,20,98,6,75008.93,1,3,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,44.99,0.6543,58.19,17,52910.16,Premium,Veteran,High
CUST-12321,2021-05-17,Starter,Technology,Europe,PayPal,37,197.14,60.7,136.44,69.21,3,8,4,5,5048.4,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,49.28,0.6921,26.37,23,2365.68,Low,Veteran,High
CUST-12322,2022-08-07,Professional,Healthcare,Asia Pacific,PayPal,22,1622.11,688.46,933.65,57.56,2,18,38,0,20540.19,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,42.69,0.5756,48.2,26,19465.32,High,Established,Medium
CUST-12323,2021-08-11,Professional,Logistics,Middle East,Invoice,34,1546.1,716.25,829.85,53.67,1,13,49,4,28214.84,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,31.55,0.5367,44.5,15,18553.2,High,Veteran,Medium
CUST-12324,2023-10-17,Enterprise,Logistics,Europe,Credit Card,7,5362.79,2545.69,2817.1,52.53,0,21,70,10,19719.68,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,76.61,0.5253,61.44,0,64353.48,Premium,Growing,Medium
CUST-12325,2021-08-17,Starter,Finance,Latin America,Credit Card,33,227.96,83.17,144.79,63.52,4,9,2,10,4777.91,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,113.98,0.6352,25.54,14,2735.52,Low,Veteran,High
CUST-12326,2022-05-11,Enterprise,Healthcare,North America,Credit Card,25,5589.75,2325.2,3264.55,58.4,1,14,45,8,81613.83,0,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,124.22,0.584,45.37,7,67077.0,Premium,Veteran,Medium
CUST-12327,2021-03-26,Professional,Finance,Europe,PayPal,38,1404.35,441.42,962.93,68.57,1,27,31,2,36591.37,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,45.3,0.6857,62.38,19,16852.2,High,Veteran,High
CUST-12328,2021-03-31,Growth,Logistics,Europe,Invoice,38,514.71,250.29,264.42,51.37,4,10,14,5,10047.78,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,36.76,0.5137,28.82,22,6176.52,Medium,Veteran,Medium
CUST-12329,2022-12-19,Growth,Retail,Asia Pacific,Bank Transfer,17,717.61,386.92,330.69,46.08,3,7,13,7,5621.71,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,55.2,0.4608,26.25,21,8611.32,Medium,Established,Medium
CUST-12330,2022-08-21,Starter,Finance,Latin America,Bank Transfer,21,187.86,66.31,121.55,64.7,3,8,4,9,2552.54,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,46.96,0.647,26.37,15,2254.32,Low,Established,High
CUST-12331,2023-06-18,Growth,Healthcare,Europe,Invoice,11,608.77,244.35,364.42,59.86,2,12,11,8,4008.65,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,55.34,0.5986,35.31,10,7305.24,Medium,Growing,Medium
CUST-12332,2021-11-26,Enterprise,Technology,Europe,Invoice,30,6072.55,2094.66,3977.89,65.51,0,21,110,4,119336.56,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,55.2,0.6551,67.47,12,72870.6,Premium,Veteran,High
CUST-12333,2023-04-20,Professional,Technology,North America,Credit Card,13,1681.05,583.64,1097.41,65.28,1,17,16,10,14266.32,0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,105.07,0.6528,45.41,3,20172.6,High,Established,High
CUST-12334,2023-01-29,Starter,Manufacturing,Europe,Invoice,16,242.91,120.52,122.39,50.38,5,6,4,4,1958.21,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,60.73,0.5038,19.43,35,2914.92,Low,Established,Medium
CUST-12335,2023-02-20,Starter,Education,Europe,Credit Card,15,174.07,66.26,107.81,61.93,6,7,2,4,1617.15,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,87.04,0.6193,18.6,36,2088.84,Low,Established,High
CUST-12336,2022-04-05,Starter,Logistics,Latin America,Credit Card,26,180.82,83.3,97.52,53.93,0,8,1,10,2535.4,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,180.82,0.5393,31.92,4,2169.84,Low,Veteran,Medium
CUST-12337,2021-02-10,Starter,Manufacturing,Middle East,Credit Card,40,206.08,106.25,99.83,48.44,2,9,3,9,3993.39,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,68.69,0.4844,29.69,10,2472.96,Low,Veteran,Medium
CUST-12338,2023-03-04,Enterprise,Manufacturing,Latin America,Invoice,15,5543.84,2783.18,2760.66,49.8,2,16,70,2,41409.85,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,79.2,0.498,50.08,22,66526.08,Premium,Established,Medium
CUST-12339,2022-12-08,Growth,Education,Latin America,Invoice,18,642.2,218.58,423.62,65.96,1,6,13,8,7625.2,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,49.4,0.6596,28.78,15,7706.4,Medium,Established,High
CUST-12340,2023-01-08,Enterprise,Finance,Europe,PayPal,17,4492.25,1437.98,3054.27,67.99,2,19,170,6,51922.53,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,26.42,0.6799,69.57,14,53907.0,Premium,Established,High
CUST-12341,2022-06-11,Professional,Education,Europe,PayPal,24,1386.78,505.25,881.53,63.57,1,15,12,5,21156.64,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,115.56,0.6357,41.87,13,16641.36,High,Established,High
CUST-12342,2022-09-07,Professional,Education,North America,PayPal,21,1610.66,673.48,937.18,58.19,3,12,10,1,19680.76,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,161.07,0.5819,33.15,27,19327.92,High,Established,Medium
CUST-12343,2023-04-04,Enterprise,Finance,Middle East,Bank Transfer,14,5036.35,1782.62,3253.73,64.6,1,13,142,6,45552.29,0,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,35.47,0.646,58.52,11,60436.2,Premium,Established,High
CUST-12344,2023-05-06,Professional,Healthcare,Latin America,PayPal,13,1638.9,815.37,823.53,50.25,1,14,38,6,10705.85,0,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,43.13,0.5025,44.32,11,19666.8,High,Established,Medium
CUST-12345,2023-01-15,Enterprise,Finance,Latin America,PayPal,16,5520.86,2001.56,3519.3,63.75,0,16,156,5,56308.87,0,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,35.39,0.6375,67.05,10,66250.32,Premium,Established,High
CUST-12346,2022-05-19,Enterprise,Healthcare,Middle East,Bank Transfer,24,4328.24,1980.18,2348.06,54.25,0,12,113,5,56353.42,0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,38.3,0.5425,54.68,10,51938.88,Premium,Established,Medium
CUST-12347,2023-08-07,Growth,Manufacturing,Europe,Invoice,9,580.09,299.39,280.7,48.39,1,10,13,5,2526.26,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,44.62,0.4839,34.67,13,6961.08,Medium,Growing,Medium
CUST-12348,2023-03-16,Enterprise,Retail,Asia Pacific,Bank Transfer,14,5242.73,2869.05,2373.68,45.28,0,16,114,7,33231.56,0,3,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,45.99,0.4528,60.72,6,62912.76,Premium,Established,Medium
CUST-12349,2023-04-25,Starter,Manufacturing,Latin America,Invoice,13,222.68,109.69,112.99,50.74,1,8,3,7,1468.9,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,74.23,0.5074,30.22,13,2672.16,Low,Established,Medium
CUST-12350,2023-02-27,Growth,Retail,Middle East,Bank Transfer,15,732.45,427.71,304.74,41.61,1,13,5,8,4571.06,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,146.49,0.4161,37.87,7,8789.4,Medium,Established,Low
CUST-12351,2022-02-27,Enterprise,Healthcare,Latin America,Credit Card,27,4963.76,2338.48,2625.28,52.89,2,13,118,4,70882.43,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,42.07,0.5289,52.91,18,59565.12,Premium,Veteran,Medium
CUST-12352,2023-04-04,Growth,Retail,Middle East,Bank Transfer,14,585.63,342.41,243.22,41.53,1,8,5,9,3405.06,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,117.13,0.4153,30.52,9,7027.56,Medium,Established,Low
CUST-12353,2023-08-18,Growth,Healthcare,Latin America,Invoice,9,559.07,244.91,314.16,56.19,4,11,6,8,2827.45,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,93.18,0.5619,29.08,16,6708.84,Medium,Growing,Medium
CUST-12354,2023-12-23,Growth,Logistics,Latin America,Invoice,5,594.75,277.01,317.74,53.42,0,10,6,10,1588.7,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,99.12,0.5342,35.61,5,7137.0,Medium,Growing,Medium
CUST-12355,2021-06-25,Starter,Education,North America,Credit Card,35,232.98,79.73,153.25,65.78,2,5,4,3,5363.62,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,58.24,0.6578,23.96,30,2795.76,Low,Veteran,High
CUST-12356,2023-01-01,Starter,Retail,North America,Invoice,17,204.32,106.49,97.83,47.88,0,9,1,9,1663.04,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,204.32,0.4788,33.39,4,2451.84,Low,Established,Medium
CUST-12357,2023-01-14,Growth,Healthcare,Asia Pacific,Credit Card,16,672.93,299.69,373.24,55.46,2,4,4,4,5971.88,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,168.23,0.5546,22.49,30,8075.16,Medium,Established,Medium
CUST-12358,2022-11-25,Professional,Manufacturing,Latin America,PayPal,18,1729.07,830.98,898.09,51.94,1,13,21,4,16165.56,0,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,82.34,0.5194,40.28,15,20748.84,High,Established,Medium
CUST-12359,2021-11-08,Professional,Retail,North America,Bank Transfer,31,1454.01,851.3,602.71,41.45,0,15,18,7,18683.9,0,2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,80.78,0.4145,44.77,6,17448.12,High,Veteran,Low
CUST-12360,2021-11-21,Starter,Manufacturing,Middle East,PayPal,30,222.2,110.64,111.56,50.21,3,7,4,7,3346.76,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,55.55,0.5021,24.9,21,2666.4,Low,Veteran,Medium
CUST-12361,2021-08-21,Enterprise,Education,Asia Pacific,Bank Transfer,33,4549.17,1839.7,2709.47,59.56,2,21,112,3,89412.6,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,40.62,0.5956,63.77,20,54590.04,Premium,Veteran,Medium
CUST-12362,2021-10-05,Growth,Finance,North America,Credit Card,32,548.69,165.93,382.76,69.76,3,8,3,5,12248.38,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,182.9,0.6976,26.22,23,6584.28,Medium,Veteran,High
CUST-12363,2021-02-10,Enterprise,Finance,Latin America,Bank Transfer,40,5235.38,1942.51,3292.87,62.9,2,10,156,9,131714.97,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,33.56,0.629,54.22,8,62824.56,Premium,Veteran,High
CUST-12364,2023-07-06,Professional,Finance,Middle East,Bank Transfer,11,1588.9,478.7,1110.2,69.87,1,22,44,8,12212.15,0,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,36.11,0.6987,56.99,7,19066.8,High,Growing,High
CUST-12365,2022-11-27,Enterprise,Education,Middle East,Invoice,18,5882.92,2052.23,3830.69,65.12,0,17,126,4,68952.35,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,46.69,0.6512,63.99,12,70595.04,Premium,Established,High
CUST-12366,2022-09-07,Professional,Technology,Europe,Bank Transfer,21,1763.18,584.38,1178.8,66.86,2,12,27,6,24754.77,0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,65.3,0.6686,37.72,14,21158.16,High,Established,High
CUST-12367,2022-08-22,Growth,Technology,Europe,Invoice,21,571.77,156.18,415.59,72.68,2,10,12,4,8727.29,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,47.65,0.7268,32.51,18,6861.24,Medium,Established,High
CUST-12368,2021-02-02,Starter,Retail,Middle East,PayPal,40,197.34,105.73,91.61,46.42,2,8,2,3,3664.45,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,98.67,0.4642,28.07,24,2368.08,Low,Veteran,Medium
CUST-12369,2022-01-29,Enterprise,Healthcare,Asia Pacific,Invoice,28,5660.14,2796.05,2864.09,50.6,0,11,156,5,80194.51,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,36.28,0.506,59.69,10,67921.68,Premium,Veteran,Medium
CUST-12370,2021-04-17,Starter,Finance,Asia Pacific,Bank Transfer,38,247.18,90.31,156.87,63.46,6,9,3,4,5961.17,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,82.39,0.6346,21.69,32,2966.16,Low,Veteran,High
CUST-12371,2022-11-23,Professional,Retail,Latin America,PayPal,18,1616.43,815.35,801.08,49.56,0,25,25,9,14419.53,1,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,64.66,0.4956,60.53,2,19397.16,High,Established,Medium
