customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned
CUST-12928,2023-08-19,Growth,Education,Latin America,Credit Card,9,723.5,247.98,475.52,65.72,0,11,10,5,4279.66,1
CUST-12929,2023-06-27,Enterprise,Education,Europe,Bank Transfer,11,6232.2,2738.94,3493.26,56.05,1,12,119,6,38425.83,0
CUST-12930,2021-03-01,Growth,Manufacturing,Middle East,Bank Transfer,39,716.71,348.9,367.81,51.32,4,8,12,7,14344.47,0
CUST-12931,2023-04-24,Growth,Healthcare,Middle East,Bank Transfer,13,566.78,192.51,374.27,66.03,1,6,7,8,4865.46,0
CUST-12932,2021-06-04,Starter,Education,Latin America,Invoice,36,212.85,76.36,136.49,64.12,2,10,2,5,4913.6,0
CUST-12933,2022-04-30,Growth,Manufacturing,Middle East,Bank Transfer,25,658.17,211.79,446.38,67.82,1,14,7,9,11159.62,0
CUST-12934,2022-02-21,Professional,Education,Asia Pacific,Bank Transfer,27,1557.26,679.98,877.28,56.33,3,13,29,10,23686.45,0
CUST-12935,2023-09-29,Professional,Retail,Latin America,Credit Card,8,1647.36,566.16,1081.2,65.63,0,20,33,9,8649.61,0
CUST-12936,2021-11-27,Enterprise,Education,Latin America,Bank Transfer,30,4681.1,1859.88,2821.22,60.27,1,20,62,10,84636.72,0
CUST-12937,2022-06-19,Professional,Healthcare,North America,Invoice,23,1368.92,462.5,906.42,66.21,2,19,48,6,20847.64,0
CUST-12938,2023-07-05,Enterprise,Manufacturing,North America,Bank Transfer,11,4330.02,2070.98,2259.04,52.17,0,12,122,8,24849.46,0
CUST-12939,2023-06-21,Enterprise,Technology,Europe,Bank Transfer,11,5445.1,1862.97,3582.13,65.79,1,7,190,9,39403.48,0
CUST-12940,2023-12-16,Starter,Retail,Europe,PayPal,5,212.84,69.13,143.71,67.52,7,10,1,8,718.56,0
CUST-12941,2021-10-11,Starter,Healthcare,Latin America,Invoice,32,235.1,71.16,163.94,69.73,5,8,1,8,5246.21,0
CUST-12942,2021-07-21,Growth,Healthcare,Europe,Credit Card,34,635.8,209.46,426.34,67.06,1,9,12,0,14495.54,1
CUST-12943,2021-12-21,Professional,Finance,North America,Bank Transfer,29,1407.26,585.04,822.22,58.43,2,14,38,3,23844.26,1
CUST-12944,2023-08-12,Starter,Retail,Middle East,PayPal,9,247.64,99.68,147.96,59.75,3,8,3,10,1331.68,0
CUST-12945,2023-11-20,Enterprise,Retail,Europe,Invoice,6,4695.29,1505.04,3190.25,67.95,1,12,189,8,19141.53,0
CUST-12946,2021-05-05,Growth,Education,Middle East,PayPal,37,707.64,314.34,393.3,55.58,2,8,9,7,14552.17,0
CUST-12947,2022-09-11,Starter,Healthcare,North America,Invoice,20,200.92,79.95,120.97,60.21,0,8,3,4,2419.46,1
CUST-12948,2021-08-13,Enterprise,Education,North America,Invoice,34,5626.3,2713.32,2912.98,51.77,0,16,132,9,99041.37,0
CUST-12949,2021-07-11,Professional,Logistics,Europe,Bank Transfer,35,1569.27,581.8,987.47,62.93,0,10,24,2,34561.61,1
CUST-12950,2022-12-15,Growth,Education,Middle East,Bank Transfer,17,725.91,295.95,429.96,59.23,0,10,12,6,7309.31,0
CUST-12951,2022-07-22,Starter,Retail,Europe,PayPal,22,208.7,90.12,118.58,56.82,2,9,3,6,2608.66,0
CUST-12952,2021-01-11,Growth,Technology,Middle East,Bank Transfer,41,712.29,292.96,419.33,58.87,2,8,7,10,17192.47,0
CUST-12953,2021-07-10,Enterprise,Technology,Europe,PayPal,35,4731.32,2303.75,2427.57,51.31,2,18,182,9,84965.1,0
CUST-12954,2021-11-06,Starter,Healthcare,Latin America,Credit Card,31,244.72,81.79,162.93,66.58,1,3,3,10,5050.72,0
CUST-12955,2023-08-01,Starter,Healthcare,Europe,Credit Card,10,206.64,95.74,110.9,53.67,2,4,2,8,1108.97,0
CUST-12956,2021-08-26,Growth,Technology,North America,Credit Card,33,631.42,278.57,352.85,55.88,3,8,6,3,11644.17,1
CUST-12957,2021-03-27,Enterprise,Technology,Europe,Bank Transfer,38,6201.91,1984.84,4217.07,68.0,4,19,129,10,160248.62,0
CUST-12958,2023-12-20,Starter,Finance,Europe,Invoice,5,203.46,93.66,109.8,53.97,3,8,2,9,549.0,0
CUST-12959,2021-03-17,Growth,Healthcare,Middle East,Bank Transfer,39,589.0,227.53,361.47,61.37,0,11,9,8,14097.38,0
CUST-12960,2022-03-03,Growth,Finance,Latin America,Invoice,27,608.4,273.0,335.4,55.13,2,6,8,10,9055.87,0
CUST-12961,2021-11-03,Growth,Finance,Asia Pacific,Credit Card,31,595.91,261.56,334.35,56.11,3,5,6,5,10364.75,0
CUST-12962,2022-08-06,Professional,Healthcare,North America,Credit Card,22,1791.37,849.3,942.07,52.59,2,14,31,2,20725.44,1
CUST-12963,2022-11-22,Enterprise,Education,Middle East,Bank Transfer,18,6106.73,2705.78,3400.95,55.69,0,18,168,6,61217.12,0
CUST-12964,2023-02-09,Professional,Healthcare,Europe,Invoice,15,1294.78,439.15,855.63,66.08,2,15,30,1,12834.39,1
CUST-12965,2023-02-19,Growth,Education,Asia Pacific,Invoice,15,584.56,267.95,316.61,54.16,1,8,6,10,4749.18,0
CUST-12966,2022-12-09,Starter,Logistics,North America,Bank Transfer,18,235.83,92.51,143.32,60.77,4,9,3,0,2579.74,1
CUST-12967,2022-04-14,Enterprise,Logistics,North America,Credit Card,25,4963.04,1543.53,3419.51,68.9,1,8,167,5,85487.76,0
CUST-12968,2023-05-19,Starter,Healthcare,Asia Pacific,Bank Transfer,12,182.62,87.96,94.66,51.83,1,10,4,8,1135.86,0
CUST-12969,2022-09-21,Professional,Manufacturing,Asia Pacific,PayPal,20,1743.79,624.73,1119.06,64.17,3,18,14,8,22381.22,0
CUST-12970,2021-06-03,Growth,Healthcare,North America,Invoice,36,541.6,189.76,351.84,64.96,3,6,14,5,12666.37,0
CUST-12971,2021-04-21,Growth,Technology,Europe,PayPal,37,524.81,163.36,361.45,68.87,1,8,12,9,13373.63,0
CUST-12972,2022-04-18,Professional,Manufacturing,Europe,PayPal,25,1305.28,428.67,876.61,67.16,1,15,30,9,21915.37,0
CUST-12973,2023-06-27,Professional,Technology,Europe,Credit Card,11,1793.96,709.58,1084.38,60.45,0,14,27,5,11928.17,0
CUST-12974,2023-04-25,Starter,Finance,Latin America,Credit Card,13,185.88,81.07,104.81,56.39,6,4,4,1,1362.58,1
CUST-12975,2022-12-03,Growth,Logistics,Asia Pacific,Credit Card,18,718.36,326.12,392.24,54.6,2,4,12,7,7060.28,0
CUST-12976,2022-08-08,Growth,Logistics,North America,Bank Transfer,22,526.65,246.11,280.54,53.27,2,13,13,5,6171.86,1
CUST-12977,2023-04-11,Starter,Technology,North America,Invoice,13,220.09,80.28,139.81,63.52,4,11,3,5,1817.53,0
CUST-12978,2021-05-13,Enterprise,Retail,Latin America,Invoice,37,4902.24,1707.48,3194.76,65.17,0,16,75,7,118206.26,0
CUST-12979,2021-12-20,Professional,Retail,Asia Pacific,PayPal,29,1328.07,480.11,847.96,63.85,4,17,49,5,24590.88,0
CUST-12980,2022-05-30,Professional,Finance,North America,Bank Transfer,24,1479.11,490.42,988.69,66.84,0,12,33,5,23728.5,0
CUST-12981,2021-08-31,Starter,Technology,North America,Credit Card,33,216.81,69.87,146.94,67.77,5,6,4,7,4849.09,0
CUST-12982,2023-04-25,Starter,Technology,Europe,Credit Card,13,248.23,90.32,157.91,63.61,3,12,3,6,2052.87,0
CUST-12983,2021-07-04,Starter,Finance,Latin America,Invoice,35,245.27,100.91,144.36,58.86,6,6,4,5,5052.77,0
CUST-12984,2023-11-25,Enterprise,Manufacturing,North America,Credit Card,6,4280.8,1293.95,2986.85,69.77,0,10,54,5,17921.11,0
CUST-12985,2021-03-04,Professional,Finance,North America,Bank Transfer,39,1400.55,541.46,859.09,61.34,0,17,22,7,33504.33,0
CUST-12986,2021-06-22,Starter,Retail,North America,PayPal,35,188.6,64.14,124.46,65.99,4,13,4,2,4355.97,1
CUST-12987,2022-05-20,Starter,Finance,Latin America,Credit Card,24,172.93,78.53,94.4,54.59,1,9,2,5,2265.69,1
CUST-12988,2022-08-13,Growth,Retail,North America,Credit Card,21,731.69,330.96,400.73,54.77,3,3,7,8,8415.37,0
CUST-12989,2023-04-01,Professional,Finance,Asia Pacific,Bank Transfer,14,1747.1,647.97,1099.13,62.91,1,13,43,10,15387.85,0
CUST-12990,2022-01-08,Growth,Technology,North America,PayPal,29,511.05,165.36,345.69,67.64,3,5,9,9,10025.06,0
CUST-12991,2022-06-04,Professional,Finance,Latin America,PayPal,24,1504.56,593.38,911.18,60.56,3,9,22,7,21868.35,0
CUST-12992,2022-11-15,Growth,Technology,Middle East,Credit Card,18,639.96,290.81,349.15,54.56,2,4,10,5,6284.73,1
CUST-12993,2023-06-20,Growth,Manufacturing,Latin America,Bank Transfer,11,681.04,256.96,424.08,62.27,1,9,10,5,4664.86,0
CUST-12994,2021-06-11,Enterprise,Finance,Latin America,Bank Transfer,36,6100.01,2223.43,3876.58,63.55,1,12,136,9,139556.89,0
CUST-12995,2023-08-31,Starter,Manufacturing,Europe,Bank Transfer,9,169.33,77.71,91.62,54.11,6,7,3,4,824.6,1
CUST-12996,2023-05-22,Starter,Retail,Latin America,PayPal,12,226.03,93.14,132.89,58.79,1,8,4,3,1594.62,1
CUST-12997,2021-05-19,Professional,Education,Middle East,Credit Card,36,1774.52,617.04,1157.48,65.23,3,15,45,10,41669.35,0
CUST-12998,2023-08-16,Starter,Finance,Middle East,PayPal,9,212.35,105.26,107.09,50.43,6,7,1,1,963.84,1
CUST-12999,2022-04-29,Professional,Technology,North America,Invoice,25,1412.6,467.65,944.95,66.89,3,17,22,8,23623.85,0
CUST-13000,2021-01-07,Starter,Logistics,Middle East,Invoice,41,206.54,67.89,138.65,67.13,5,15,4,3,5684.52,1
CUST-13001,2022-06-08,Starter,Retail,Europe,Credit Card,24,169.22,57.9,111.32,65.78,3,12,3,5,2671.59,0
CUST-13002,2023-10-15,Starter,Logistics,Middle East,Invoice,7,229.9,96.02,133.88,58.23,1,6,1,9,937.16,0
CUST-13003,2022-04-04,Enterprise,Logistics,Middle East,PayPal,26,5342.43,2447.54,2894.89,54.19,1,15,127,7,75267.23,0
CUST-13004,2021-09-04,Growth,Finance,Middle East,PayPal,33,544.78,262.52,282.26,51.81,1,5,13,8,9314.53,0
CUST-13005,2021-07-29,Enterprise,Manufacturing,Middle East,Invoice,34,4565.28,1606.22,2959.06,64.82,2,14,108,10,100608.16,0
CUST-13006,2023-09-21,Enterprise,Technology,Europe,Bank Transfer,8,5803.06,2259.37,3543.69,61.07,1,16,74,6,28349.56,0
CUST-13007,2022-05-24,Starter,Finance,Latin America,Invoice,24,241.52,74.29,167.23,69.24,3,6,3,1,4013.63,1
CUST-13008,2022-01-10,Growth,Logistics,Asia Pacific,PayPal,29,569.42,204.39,365.03,64.11,2,9,5,10,10585.75,0
CUST-13009,2023-07-03,Professional,Manufacturing,Middle East,Credit Card,11,1504.55,635.11,869.44,57.79,1,12,41,5,9563.83,0
CUST-13010,2023-06-02,Starter,Education,Asia Pacific,Bank Transfer,12,230.52,107.15,123.37,53.52,3,9,1,6,1480.4,0
CUST-13011,2021-04-15,Growth,Technology,Europe,PayPal,38,597.85,218.2,379.65,63.5,2,5,3,7,14426.7,0
CUST-13012,2021-04-23,Growth,Technology,North America,PayPal,37,583.06,176.9,406.16,69.66,2,4,3,7,15027.81,0
CUST-13013,2021-06-21,Starter,Education,Asia Pacific,Credit Card,35,189.96,82.2,107.76,56.73,1,10,1,3,3771.73,1
CUST-13014,2023-06-30,Enterprise,Healthcare,North America,Credit Card,11,5224.88,2124.9,3099.98,59.33,1,7,130,6,34099.82,0
CUST-13015,2021-05-25,Professional,Education,Middle East,Credit Card,36,1371.67,619.57,752.1,54.83,0,18,21,8,27075.64,0
CUST-13016,2021-11-26,Enterprise,Retail,Asia Pacific,Bank Transfer,30,6065.37,1915.12,4150.25,68.43,0,19,113,5,124507.61,0
CUST-13017,2023-06-21,Enterprise,Retail,Middle East,Bank Transfer,11,6175.28,2565.85,3609.43,58.45,1,21,156,5,39703.74,0
CUST-13018,2021-05-07,Professional,Finance,North America,Bank Transfer,37,1775.41,819.62,955.79,53.83,2,17,19,5,35364.38,0
CUST-13019,2023-08-30,Professional,Manufacturing,North America,PayPal,9,1479.01,623.58,855.43,57.84,2,15,15,5,7698.89,0
CUST-13020,2023-02-18,Starter,Logistics,Europe,Bank Transfer,15,232.21,80.74,151.47,65.23,4,10,3,6,2272.09,0
CUST-13021,2021-06-22,Professional,Manufacturing,Latin America,Credit Card,35,1349.29,671.65,677.64,50.22,2,11,15,9,23717.36,0
CUST-13022,2021-12-05,Enterprise,Education,Middle East,Invoice,30,5330.07,1627.2,3702.87,69.47,0,20,153,7,111086.22,0
CUST-13023,2023-08-07,Enterprise,Manufacturing,Middle East,Bank Transfer,9,5785.24,2296.73,3488.51,60.3,0,14,126,8,31396.6,0
CUST-13024,2022-07-02,Enterprise,Manufacturing,Latin America,Credit Card,23,4745.4,1519.61,3225.79,67.98,2,13,116,2,74193.12,1
CUST-13025,2021-07-01,Professional,Healthcare,North America,Invoice,35,1635.39,521.1,1114.29,68.14,2,20,35,9,39000.3,0
CUST-13026,2021-04-01,Enterprise,Technology,Asia Pacific,PayPal,38,5871.54,2161.69,3709.85,63.18,0,11,167,5,140974.22,0
CUST-13027,2022-04-05,Growth,Healthcare,Latin America,Invoice,26,671.01,204.91,466.1,69.46,1,5,13,10,12118.48,0
CUST-13028,2023-03-27,Enterprise,Retail,North America,PayPal,14,4845.36,2340.44,2504.92,51.7,0,25,199,5,35068.89,0
CUST-13029,2023-02-10,Starter,Manufacturing,Latin America,Invoice,15,230.85,72.46,158.39,68.61,4,2,3,0,2375.79,1
CUST-13030,2021-02-22,Growth,Education,Asia Pacific,PayPal,39,524.69,187.05,337.64,64.35,4,5,13,9,13168.06,0
CUST-13031,2021-01-24,Professional,Healthcare,North America,PayPal,40,1872.88,773.73,1099.15,58.69,2,17,35,7,43966.12,0
CUST-13032,2021-11-24,Professional,Technology,Latin America,Bank Transfer,30,1641.0,662.76,978.24,59.61,0,9,34,8,29347.14,0
CUST-13033,2022-07-18,Professional,Manufacturing,Europe,PayPal,22,1765.06,624.07,1140.99,64.64,0,20,26,8,25101.67,0
CUST-13034,2022-06-29,Growth,Technology,Middle East,Bank Transfer,23,746.92,277.58,469.34,62.84,4,10,14,7,10794.73,0
CUST-13035,2021-10-09,Growth,Manufacturing,North America,PayPal,32,602.66,268.98,333.68,55.37,0,5,4,9,10677.85,0
CUST-13036,2021-05-20,Enterprise,Finance,Europe,PayPal,36,4433.03,1663.22,2769.81,62.48,0,18,126,9,99712.99,0
CUST-13037,2022-03-16,Starter,Technology,Asia Pacific,Credit Card,26,247.49,119.12,128.37,51.87,2,8,3,6,3337.55,0
CUST-13038,2021-12-01,Starter,Manufacturing,Europe,Invoice,30,212.09,83.94,128.15,60.42,1,8,1,5,3844.49,0
CUST-13039,2022-04-22,Growth,Education,Latin America,Credit Card,25,621.15,234.0,387.15,62.33,0,6,10,5,9678.63,0
CUST-13040,2022-05-25,Enterprise,Technology,Asia Pacific,Bank Transfer,24,5747.2,2315.4,3431.8,59.71,1,15,44,0,82363.09,1
CUST-13041,2023-04-01,Professional,Retail,Middle East,Credit Card,14,1780.11,687.96,1092.15,61.35,4,13,26,5,15290.09,0
CUST-13042,2022-09-11,Starter,Healthcare,Asia Pacific,Invoice,20,179.79,83.99,95.8,53.28,0,8,2,5,1915.96,0
CUST-13043,2023-05-29,Professional,Technology,Middle East,Credit Card,12,1499.55,564.96,934.59,62.32,0,19,12,6,11215.1,0
CUST-13044,2022-07-15,Starter,Logistics,Europe,Invoice,22,227.7,91.78,135.92,59.69,3,6,2,3,2990.16,1
CUST-13045,2023-09-19,Enterprise,Finance,North America,PayPal,8,4331.82,2165.01,2166.81,50.02,4,9,164,5,17334.44,0
CUST-13046,2022-06-14,Starter,Logistics,Middle East,Bank Transfer,23,198.93,63.76,135.17,67.95,1,7,4,6,3108.84,0
CUST-13047,2023-04-01,Starter,Manufacturing,Middle East,Credit Card,14,238.34,110.39,127.95,53.68,2,11,1,5,1791.32,0
CUST-13048,2023-06-26,Growth,Technology,Asia Pacific,Credit Card,11,725.41,263.59,461.82,63.66,3,6,7,6,5079.97,0
CUST-13049,2022-01-14,Starter,Logistics,Europe,Invoice,28,211.85,68.58,143.27,67.63,5,9,2,8,4011.42,0
CUST-13050,2022-05-25,Enterprise,Retail,Middle East,PayPal,24,5985.2,2265.96,3719.24,62.14,2,10,193,6,89261.68,0
CUST-13051,2022-10-01,Enterprise,Education,Middle East,PayPal,20,4252.89,1665.17,2587.72,60.85,1,17,167,9,51754.47,0
CUST-13052,2022-11-02,Enterprise,Manufacturing,Asia Pacific,Credit Card,19,5455.5,2206.48,3249.02,59.55,1,20,49,5,61731.4,0
CUST-13053,2021-09-12,Professional,Retail,North America,Credit Card,33,1825.33,745.62,1079.71,59.15,1,15,44,10,35630.4,0
CUST-13054,2022-05-20,Growth,Technology,Latin America,Invoice,24,628.05,289.05,339.0,53.98,3,10,7,8,8135.88,0
CUST-13055,2021-08-21,Enterprise,Education,North America,Invoice,33,4257.41,1701.56,2555.85,60.03,1,16,46,1,84343.19,1
CUST-13056,2023-03-20,Starter,Finance,North America,Bank Transfer,14,231.46,98.2,133.26,57.57,2,0,4,1,1865.58,1
CUST-13057,2021-07-24,Professional,Healthcare,Latin America,Bank Transfer,34,1281.69,554.37,727.32,56.75,0,20,25,6,24728.88,0
CUST-13058,2023-02-16,Professional,Retail,Asia Pacific,Credit Card,15,1454.15,725.79,728.36,50.09,1,18,36,10,10925.4,0
CUST-13059,2021-10-06,Starter,Technology,Middle East,Invoice,32,244.69,89.15,155.54,63.57,3,10,3,1,4977.34,1
CUST-13060,2023-02-10,Professional,Healthcare,North America,Invoice,15,1362.16,658.51,703.65,51.66,0,13,44,9,10554.81,0
CUST-13061,2023-06-03,Professional,Logistics,Middle East,PayPal,12,1457.85,438.12,1019.73,69.95,1,15,16,6,12236.77,0
CUST-13062,2021-11-28,Starter,Retail,Latin America,Invoice,30,183.71,91.08,92.63,50.42,3,9,4,1,2779.04,1
CUST-13063,2023-10-01,Professional,Retail,Latin America,Invoice,8,1772.16,538.66,1233.5,69.6,0,13,30,6,9868.0,0
CUST-13064,2022-09-24,Professional,Manufacturing,North America,PayPal,20,1685.22,764.33,920.89,54.65,0,16,16,8,18417.88,0
CUST-13065,2023-05-21,Growth,Healthcare,Middle East,Credit Card,12,559.98,218.08,341.9,61.06,3,16,14,4,4102.86,1
CUST-13066,2021-09-25,Professional,Retail,Latin America,PayPal,32,1782.29,642.47,1139.82,63.95,0,7,47,8,36474.14,0
CUST-13067,2022-08-16,Growth,Logistics,Latin America,Invoice,21,643.37,245.37,398.0,61.86,3,5,8,0,8358.01,1
CUST-13068,2022-04-14,Enterprise,Education,Asia Pacific,Invoice,25,5392.28,1650.63,3741.65,69.39,2,10,76,8,93541.34,0
CUST-13069,2022-01-18,Starter,Education,Latin America,Bank Transfer,28,207.46,86.92,120.54,58.1,4,7,3,4,3374.99,1
CUST-13070,2023-05-27,Growth,Retail,Europe,PayPal,12,664.46,273.99,390.47,58.77,6,7,12,8,4685.61,0
CUST-13071,2023-04-02,Enterprise,Education,Latin America,Invoice,14,6142.67,3003.01,3139.66,51.11,2,20,42,9,43955.26,0
CUST-13072,2021-02-26,Professional,Manufacturing,North America,PayPal,39,1608.25,697.8,910.45,56.61,2,16,24,8,35507.58,0
CUST-13073,2023-02-02,Growth,Retail,North America,Credit Card,16,534.11,200.5,333.61,62.46,2,2,5,8,5337.77,0
CUST-13074,2021-05-03,Professional,Manufacturing,Middle East,PayPal,37,1619.24,771.63,847.61,52.35,0,13,37,2,31361.63,1
CUST-13075,2023-09-13,Starter,Technology,Latin America,PayPal,8,206.89,90.07,116.82,56.46,4,12,1,5,934.55,0
CUST-13076,2023-01-04,Growth,Healthcare,North America,Bank Transfer,17,585.78,252.54,333.24,56.89,1,8,3,9,5665.07,0
CUST-13077,2021-10-04,Starter,Logistics,Asia Pacific,PayPal,32,220.08,97.59,122.49,55.66,4,9,4,9,3919.72,0
CUST-13078,2023-05-21,Enterprise,Logistics,Asia Pacific,Bank Transfer,12,4575.51,2049.52,2525.99,55.21,1,12,122,8,30311.92,0
CUST-13079,2023-12-19,Starter,Healthcare,North America,Bank Transfer,5,175.86,56.51,119.35,67.87,1,8,2,0,596.75,1
CUST-13080,2022-12-10,Enterprise,Retail,Europe,PayPal,17,4632.74,2187.67,2445.07,52.78,1,11,82,5,41566.2,0
CUST-13081,2023-08-03,Enterprise,Logistics,Middle East,Credit Card,10,4362.82,1421.61,2941.21,67.42,0,17,71,10,29412.13,0
CUST-13082,2022-09-27,Growth,Retail,Asia Pacific,Bank Transfer,20,683.85,275.01,408.84,59.79,1,9,9,3,8176.88,1
CUST-13083,2023-01-12,Growth,Manufacturing,Asia Pacific,Invoice,16,549.46,184.74,364.72,66.38,2,6,10,9,5835.47,0
CUST-13084,2022-06-06,Professional,Technology,North America,PayPal,24,1534.62,740.7,793.92,51.73,0,14,23,8,19054.01,0
CUST-13085,2021-10-26,Professional,Retail,Latin America,Invoice,31,1337.93,636.89,701.04,52.4,2,11,31,10,21732.19,0
CUST-13086,2021-11-12,Starter,Technology,Europe,Bank Transfer,31,231.87,77.85,154.02,66.43,5,6,4,5,4774.75,0
CUST-13087,2021-06-23,Enterprise,Retail,Middle East,PayPal,35,5925.23,2241.05,3684.18,62.18,0,16,189,10,128946.47,0
CUST-13088,2022-08-25,Enterprise,Logistics,Europe,Bank Transfer,21,5665.8,2066.54,3599.26,63.53,2,15,57,7,75584.45,0
CUST-13089,2022-01-28,Growth,Finance,Europe,Credit Card,28,679.74,245.4,434.34,63.9,2,4,12,8,12161.42,0
CUST-13090,2023-08-31,Enterprise,Education,Europe,Credit Card,9,4933.58,1717.33,3216.25,65.19,1,16,185,9,28946.28,0
CUST-13091,2021-05-18,Starter,Education,Middle East,Credit Card,37,243.22,95.41,147.81,60.77,4,9,1,7,5468.99,0
CUST-13092,2022-11-05,Enterprise,Healthcare,North America,Invoice,19,5559.94,2393.03,3166.91,56.96,2,16,147,7,60171.21,0
CUST-13093,2022-10-28,Growth,Technology,Latin America,Bank Transfer,19,677.47,245.98,431.49,63.69,2,11,3,10,8198.33,0
CUST-13094,2022-11-09,Growth,Retail,Middle East,Bank Transfer,19,657.09,320.29,336.8,51.26,0,5,14,5,6399.27,0
CUST-13095,2023-11-21,Professional,Technology,North America,Credit Card,6,1733.1,783.13,949.97,54.81,2,7,17,3,5699.83,1
CUST-13096,2023-11-20,Enterprise,Finance,Latin America,Invoice,6,5316.47,1810.58,3505.89,65.94,0,15,98,9,21035.36,0
CUST-13097,2022-06-05,Enterprise,Retail,Europe,Invoice,24,5938.66,2310.93,3627.73,61.09,0,26,80,9,87065.48,0
CUST-13098,2021-04-20,Professional,Retail,Asia Pacific,PayPal,37,1710.6,546.52,1164.08,68.05,0,11,17,7,43071.1,0
CUST-13099,2021-05-16,Growth,Logistics,Middle East,Invoice,37,654.01,230.03,423.98,64.83,5,6,10,7,15687.14,0
CUST-13100,2021-02-01,Growth,Finance,Middle East,Credit Card,40,737.13,288.46,448.67,60.87,2,9,3,9,17946.7,0
CUST-13101,2021-10-29,Professional,Healthcare,Middle East,Credit Card,31,1768.45,763.65,1004.8,56.82,2,11,46,8,31148.66,0
CUST-13102,2023-05-22,Professional,Logistics,Middle East,PayPal,12,1660.98,736.35,924.63,55.67,1,23,47,8,11095.59,0
CUST-13103,2022-09-19,Growth,Logistics,Middle East,Credit Card,20,540.03,246.45,293.58,54.36,1,10,9,7,5871.57,0
CUST-13104,2023-09-09,Professional,Finance,Middle East,Bank Transfer,8,1687.0,805.41,881.59,52.26,1,18,11,5,7052.75,0
CUST-13105,2023-02-11,Enterprise,Education,Europe,Invoice,15,5959.6,1861.11,4098.49,68.77,4,11,107,7,61477.34,0
CUST-13106,2022-06-02,Starter,Logistics,Middle East,PayPal,24,216.44,66.5,149.94,69.28,1,6,2,4,3598.6,1
CUST-13107,2023-07-10,Growth,Healthcare,Middle East,Bank Transfer,10,631.49,270.58,360.91,57.15,1,14,12,0,3609.12,1
CUST-13108,2021-11-06,Growth,Healthcare,Middle East,Credit Card,31,523.82,226.31,297.51,56.8,2,7,9,10,9222.96,0
CUST-13109,2022-03-07,Enterprise,Technology,Latin America,Bank Transfer,27,5395.65,1875.22,3520.43,65.25,1,17,68,7,95051.73,0
CUST-13110,2021-12-10,Starter,Education,Middle East,Bank Transfer,30,180.41,58.4,122.01,67.63,1,7,4,4,3660.15,1
CUST-13111,2022-01-15,Starter,Logistics,North America,Credit Card,28,209.61,83.56,126.05,60.14,3,11,1,5,3529.5,1
CUST-13112,2023-08-03,Starter,Technology,North America,PayPal,10,244.57,121.75,122.82,50.22,4,8,2,8,1228.22,0
CUST-13113,2023-03-03,Starter,Technology,North America,PayPal,15,197.5,93.76,103.74,52.53,3,5,2,4,1556.05,1
CUST-13114,2023-02-03,Starter,Logistics,Asia Pacific,Bank Transfer,16,240.52,92.77,147.75,61.43,1,11,1,9,2364.05,0
CUST-13115,2022-08-16,Starter,Retail,North America,Bank Transfer,21,209.8,99.38,110.42,52.63,2,7,1,6,2318.84,0
CUST-13116,2023-09-16,Growth,Education,North America,Credit Card,8,720.3,255.71,464.59,64.5,2,4,6,6,3716.72,0
CUST-13117,2023-04-17,Growth,Healthcare,Asia Pacific,Invoice,13,637.8,216.79,421.01,66.01,1,7,6,7,5473.15,0
